algorithm,crypto_family,file_size,key_size,label_group,mode,original_file_id,original_type,path,sample_id,split,tool
XOR,weak_obfuscation_like,67072,128,XOR_like,REPEATING_KEY,0433-doc,doc,data/generated\XOR_like\007787.enc,007787,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,67344,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0433-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007788.enc,007788,train,pycryptodome
none,not_encrypted,272543,0,not_encrypted,,0433-exe,exe,data/generated\not_encrypted\007789.enc,007789,val,pycryptodome
gzip,compressed_only,60288,0,compressed_only,,0433-exe,exe,data/generated\compressed_only\007790.enc,007790,val,pycryptodome
AES,block_padded_mode_like,272564,256,AES_like,CBC,0433-exe,exe,data/generated\AES_like\007791.enc,007791,val,pycryptodome
RC4,stream_or_counter_mode_like,272543,256,RC4_like,STREAM,0433-exe,exe,data/generated\RC4_like\007792.enc,007792,val,pycryptodome
XOR,weak_obfuscation_like,272543,128,XOR_like,REPEATING_KEY,0433-exe,exe,data/generated\XOR_like\007793.enc,007793,val,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,272819,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0433-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007794.enc,007794,val,pycryptodome
none,not_encrypted,27087,0,not_encrypted,,0434-csv,csv,data/generated\not_encrypted\007795.enc,007795,train,pycryptodome
gzip,compressed_only,4361,0,compressed_only,,0434-csv,csv,data/generated\compressed_only\007796.enc,007796,train,pycryptodome
AES,block_padded_mode_like,27088,256,AES_like,ECB,0434-csv,csv,data/generated\AES_like\007797.enc,007797,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,27103,256,ChaCha20_Salsa20_like,,0434-csv,csv,data/generated\ChaCha20_Salsa20_like\007798.enc,007798,train,pycryptodome
XOR,weak_obfuscation_like,27087,128,XOR_like,REPEATING_KEY,0434-csv,csv,data/generated\XOR_like\007799.enc,007799,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,27364,256,hybrid_AES_RSA_like,CBC+OAEP,0434-csv,csv,data/generated\hybrid_AES_RSA_like\007800.enc,007800,train,pycryptodome
none,not_encrypted,34304,0,not_encrypted,,0434-doc,doc,data/generated\not_encrypted\007801.enc,007801,test,pycryptodome
gzip,compressed_only,9433,0,compressed_only,,0434-doc,doc,data/generated\compressed_only\007802.enc,007802,test,pycryptodome
AES,block_padded_mode_like,34316,256,AES_like,CTR,0434-doc,doc,data/generated\AES_like\007803.enc,007803,test,pycryptodome
Salsa20,stream_or_counter_mode_like,34324,256,ChaCha20_Salsa20_like,,0434-doc,doc,data/generated\ChaCha20_Salsa20_like\007804.enc,007804,test,pycryptodome
XOR,weak_obfuscation_like,34304,128,XOR_like,REPEATING_KEY,0434-doc,doc,data/generated\XOR_like\007805.enc,007805,test,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,34576,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0434-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007806.enc,007806,test,pycryptodome
none,not_encrypted,95232,0,not_encrypted,,0434-exe,exe,data/generated\not_encrypted\007807.enc,007807,test,pycryptodome
gzip,compressed_only,44672,0,compressed_only,,0434-exe,exe,data/generated\compressed_only\007808.enc,007808,test,pycryptodome
AES,block_padded_mode_like,95260,256,AES_like,CFB,0434-exe,exe,data/generated\AES_like\007809.enc,007809,test,pycryptodome
RC4,stream_or_counter_mode_like,95232,256,RC4_like,STREAM,0434-exe,exe,data/generated\RC4_like\007810.enc,007810,test,pycryptodome
XOR,weak_obfuscation_like,95232,128,XOR_like,REPEATING_KEY,0434-exe,exe,data/generated\XOR_like\007811.enc,007811,test,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,95508,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0434-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007812.enc,007812,test,pycryptodome
none,not_encrypted,180453,0,not_encrypted,,0435-csv,csv,data/generated\not_encrypted\007813.enc,007813,train,pycryptodome
gzip,compressed_only,15637,0,compressed_only,,0435-csv,csv,data/generated\compressed_only\007814.enc,007814,train,pycryptodome
AES,block_padded_mode_like,180473,256,AES_like,OFB,0435-csv,csv,data/generated\AES_like\007815.enc,007815,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,180469,256,ChaCha20_Salsa20_like,,0435-csv,csv,data/generated\ChaCha20_Salsa20_like\007816.enc,007816,train,pycryptodome
XOR,weak_obfuscation_like,180453,128,XOR_like,REPEATING_KEY,0435-csv,csv,data/generated\XOR_like\007817.enc,007817,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,180740,256,hybrid_AES_RSA_like,CBC+OAEP,0435-csv,csv,data/generated\hybrid_AES_RSA_like\007818.enc,007818,train,pycryptodome
none,not_encrypted,33280,0,not_encrypted,,0435-doc,doc,data/generated\not_encrypted\007819.enc,007819,train,pycryptodome
gzip,compressed_only,9563,0,compressed_only,,0435-doc,doc,data/generated\compressed_only\007820.enc,007820,train,pycryptodome
AES,block_padded_mode_like,33316,256,AES_like,GCM,0435-doc,doc,data/generated\AES_like\007821.enc,007821,train,pycryptodome
Salsa20,stream_or_counter_mode_like,33300,256,ChaCha20_Salsa20_like,,0435-doc,doc,data/generated\ChaCha20_Salsa20_like\007822.enc,007822,train,pycryptodome
XOR,weak_obfuscation_like,33280,128,XOR_like,REPEATING_KEY,0435-doc,doc,data/generated\XOR_like\007823.enc,007823,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,33552,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0435-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007824.enc,007824,train,pycryptodome
none,not_encrypted,52232,0,not_encrypted,,0435-exe,exe,data/generated\not_encrypted\007825.enc,007825,train,pycryptodome
gzip,compressed_only,28324,0,compressed_only,,0435-exe,exe,data/generated\compressed_only\007826.enc,007826,train,pycryptodome
3DES,block_padded_mode_like,52252,192,3DES_like,CBC,0435-exe,exe,data/generated\3DES_like\007827.enc,007827,train,pycryptodome
RC4,stream_or_counter_mode_like,52232,256,RC4_like,STREAM,0435-exe,exe,data/generated\RC4_like\007828.enc,007828,train,pycryptodome
XOR,weak_obfuscation_like,52232,128,XOR_like,REPEATING_KEY,0435-exe,exe,data/generated\XOR_like\007829.enc,007829,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,52508,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0435-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007830.enc,007830,train,pycryptodome
none,not_encrypted,93746,0,not_encrypted,,0436-csv,csv,data/generated\not_encrypted\007831.enc,007831,train,pycryptodome
gzip,compressed_only,8365,0,compressed_only,,0436-csv,csv,data/generated\compressed_only\007832.enc,007832,train,pycryptodome
Blowfish,block_padded_mode_like,93772,256,Blowfish_like,CBC,0436-csv,csv,data/generated\Blowfish_like\007833.enc,007833,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,93762,256,ChaCha20_Salsa20_like,,0436-csv,csv,data/generated\ChaCha20_Salsa20_like\007834.enc,007834,train,pycryptodome
XOR,weak_obfuscation_like,93746,128,XOR_like,REPEATING_KEY,0436-csv,csv,data/generated\XOR_like\007835.enc,007835,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,94036,256,hybrid_AES_RSA_like,CBC+OAEP,0436-csv,csv,data/generated\hybrid_AES_RSA_like\007836.enc,007836,train,pycryptodome
none,not_encrypted,69120,0,not_encrypted,,0436-doc,doc,data/generated\not_encrypted\007837.enc,007837,train,pycryptodome
gzip,compressed_only,21499,0,compressed_only,,0436-doc,doc,data/generated\compressed_only\007838.enc,007838,train,pycryptodome
DES,block_padded_mode_like,69140,56,DES_like,CBC,0436-doc,doc,data/generated\DES_like\007839.enc,007839,train,pycryptodome
Salsa20,stream_or_counter_mode_like,69140,256,ChaCha20_Salsa20_like,,0436-doc,doc,data/generated\ChaCha20_Salsa20_like\007840.enc,007840,train,pycryptodome
XOR,weak_obfuscation_like,69120,128,XOR_like,REPEATING_KEY,0436-doc,doc,data/generated\XOR_like\007841.enc,007841,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,69392,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0436-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007842.enc,007842,train,pycryptodome
none,not_encrypted,238799,0,not_encrypted,,0436-exe,exe,data/generated\not_encrypted\007843.enc,007843,train,pycryptodome
gzip,compressed_only,81012,0,compressed_only,,0436-exe,exe,data/generated\compressed_only\007844.enc,007844,train,pycryptodome
RC2,block_padded_mode_like,238812,128,RC2_like,CBC,0436-exe,exe,data/generated\RC2_like\007845.enc,007845,train,pycryptodome
RC4,stream_or_counter_mode_like,238799,256,RC4_like,STREAM,0436-exe,exe,data/generated\RC4_like\007846.enc,007846,train,pycryptodome
XOR,weak_obfuscation_like,238799,128,XOR_like,REPEATING_KEY,0436-exe,exe,data/generated\XOR_like\007847.enc,007847,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,239075,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0436-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007848.enc,007848,train,pycryptodome
none,not_encrypted,201,0,not_encrypted,,0437-csv,csv,data/generated\not_encrypted\007849.enc,007849,test,pycryptodome
gzip,compressed_only,167,0,compressed_only,,0437-csv,csv,data/generated\compressed_only\007850.enc,007850,test,pycryptodome
CAST5,block_padded_mode_like,228,128,CAST5_like,CBC,0437-csv,csv,data/generated\CAST5_like\007851.enc,007851,test,pycryptodome
ChaCha20,stream_or_counter_mode_like,217,256,ChaCha20_Salsa20_like,,0437-csv,csv,data/generated\ChaCha20_Salsa20_like\007852.enc,007852,test,pycryptodome
XOR,weak_obfuscation_like,201,128,XOR_like,REPEATING_KEY,0437-csv,csv,data/generated\XOR_like\007853.enc,007853,test,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,484,256,hybrid_AES_RSA_like,CBC+OAEP,0437-csv,csv,data/generated\hybrid_AES_RSA_like\007854.enc,007854,test,pycryptodome
none,not_encrypted,34304,0,not_encrypted,,0437-doc,doc,data/generated\not_encrypted\007855.enc,007855,test,pycryptodome
gzip,compressed_only,9965,0,compressed_only,,0437-doc,doc,data/generated\compressed_only\007856.enc,007856,test,pycryptodome
AES,block_padded_mode_like,34340,256,AES_like,CBC,0437-doc,doc,data/generated\AES_like\007857.enc,007857,test,pycryptodome
Salsa20,stream_or_counter_mode_like,34324,256,ChaCha20_Salsa20_like,,0437-doc,doc,data/generated\ChaCha20_Salsa20_like\007858.enc,007858,test,pycryptodome
XOR,weak_obfuscation_like,34304,128,XOR_like,REPEATING_KEY,0437-doc,doc,data/generated\XOR_like\007859.enc,007859,test,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,34576,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0437-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007860.enc,007860,test,pycryptodome
none,not_encrypted,234432,0,not_encrypted,,0437-exe,exe,data/generated\not_encrypted\007861.enc,007861,test,pycryptodome
gzip,compressed_only,93395,0,compressed_only,,0437-exe,exe,data/generated\compressed_only\007862.enc,007862,test,pycryptodome
AES,block_padded_mode_like,234448,256,AES_like,ECB,0437-exe,exe,data/generated\AES_like\007863.enc,007863,test,pycryptodome
RC4,stream_or_counter_mode_like,234432,256,RC4_like,STREAM,0437-exe,exe,data/generated\RC4_like\007864.enc,007864,test,pycryptodome
XOR,weak_obfuscation_like,234432,128,XOR_like,REPEATING_KEY,0437-exe,exe,data/generated\XOR_like\007865.enc,007865,test,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,234708,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0437-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007866.enc,007866,test,pycryptodome
none,not_encrypted,67456,0,not_encrypted,,0438-csv,csv,data/generated\not_encrypted\007867.enc,007867,train,pycryptodome
gzip,compressed_only,7460,0,compressed_only,,0438-csv,csv,data/generated\compressed_only\007868.enc,007868,train,pycryptodome
AES,block_padded_mode_like,67468,256,AES_like,CTR,0438-csv,csv,data/generated\AES_like\007869.enc,007869,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,67472,256,ChaCha20_Salsa20_like,,0438-csv,csv,data/generated\ChaCha20_Salsa20_like\007870.enc,007870,train,pycryptodome
XOR,weak_obfuscation_like,67456,128,XOR_like,REPEATING_KEY,0438-csv,csv,data/generated\XOR_like\007871.enc,007871,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,67748,256,hybrid_AES_RSA_like,CBC+OAEP,0438-csv,csv,data/generated\hybrid_AES_RSA_like\007872.enc,007872,train,pycryptodome
none,not_encrypted,183808,0,not_encrypted,,0438-doc,doc,data/generated\not_encrypted\007873.enc,007873,test,pycryptodome
gzip,compressed_only,115006,0,compressed_only,,0438-doc,doc,data/generated\compressed_only\007874.enc,007874,test,pycryptodome
AES,block_padded_mode_like,183836,256,AES_like,CFB,0438-doc,doc,data/generated\AES_like\007875.enc,007875,test,pycryptodome
Salsa20,stream_or_counter_mode_like,183828,256,ChaCha20_Salsa20_like,,0438-doc,doc,data/generated\ChaCha20_Salsa20_like\007876.enc,007876,test,pycryptodome
XOR,weak_obfuscation_like,183808,128,XOR_like,REPEATING_KEY,0438-doc,doc,data/generated\XOR_like\007877.enc,007877,test,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,184080,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0438-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007878.enc,007878,test,pycryptodome
none,not_encrypted,257536,0,not_encrypted,,0438-exe,exe,data/generated\not_encrypted\007879.enc,007879,train,pycryptodome
gzip,compressed_only,68746,0,compressed_only,,0438-exe,exe,data/generated\compressed_only\007880.enc,007880,train,pycryptodome
AES,block_padded_mode_like,257556,256,AES_like,OFB,0438-exe,exe,data/generated\AES_like\007881.enc,007881,train,pycryptodome
RC4,stream_or_counter_mode_like,257536,256,RC4_like,STREAM,0438-exe,exe,data/generated\RC4_like\007882.enc,007882,train,pycryptodome
XOR,weak_obfuscation_like,257536,128,XOR_like,REPEATING_KEY,0438-exe,exe,data/generated\XOR_like\007883.enc,007883,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,257812,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0438-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007884.enc,007884,train,pycryptodome
none,not_encrypted,59440,0,not_encrypted,,0439-csv,csv,data/generated\not_encrypted\007885.enc,007885,train,pycryptodome
gzip,compressed_only,5405,0,compressed_only,,0439-csv,csv,data/generated\compressed_only\007886.enc,007886,train,pycryptodome
AES,block_padded_mode_like,59476,256,AES_like,GCM,0439-csv,csv,data/generated\AES_like\007887.enc,007887,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,59456,256,ChaCha20_Salsa20_like,,0439-csv,csv,data/generated\ChaCha20_Salsa20_like\007888.enc,007888,train,pycryptodome
XOR,weak_obfuscation_like,59440,128,XOR_like,REPEATING_KEY,0439-csv,csv,data/generated\XOR_like\007889.enc,007889,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,59732,256,hybrid_AES_RSA_like,CBC+OAEP,0439-csv,csv,data/generated\hybrid_AES_RSA_like\007890.enc,007890,train,pycryptodome
none,not_encrypted,71168,0,not_encrypted,,0439-doc,doc,data/generated\not_encrypted\007891.enc,007891,train,pycryptodome
gzip,compressed_only,21670,0,compressed_only,,0439-doc,doc,data/generated\compressed_only\007892.enc,007892,train,pycryptodome
3DES,block_padded_mode_like,71188,192,3DES_like,CBC,0439-doc,doc,data/generated\3DES_like\007893.enc,007893,train,pycryptodome
Salsa20,stream_or_counter_mode_like,71188,256,ChaCha20_Salsa20_like,,0439-doc,doc,data/generated\ChaCha20_Salsa20_like\007894.enc,007894,train,pycryptodome
XOR,weak_obfuscation_like,71168,128,XOR_like,REPEATING_KEY,0439-doc,doc,data/generated\XOR_like\007895.enc,007895,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,71440,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0439-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007896.enc,007896,train,pycryptodome
none,not_encrypted,171008,0,not_encrypted,,0439-exe,exe,data/generated\not_encrypted\007897.enc,007897,test,pycryptodome
gzip,compressed_only,84273,0,compressed_only,,0439-exe,exe,data/generated\compressed_only\007898.enc,007898,test,pycryptodome
Blowfish,block_padded_mode_like,171036,256,Blowfish_like,CBC,0439-exe,exe,data/generated\Blowfish_like\007899.enc,007899,test,pycryptodome
RC4,stream_or_counter_mode_like,171008,256,RC4_like,STREAM,0439-exe,exe,data/generated\RC4_like\007900.enc,007900,test,pycryptodome
XOR,weak_obfuscation_like,171008,128,XOR_like,REPEATING_KEY,0439-exe,exe,data/generated\XOR_like\007901.enc,007901,test,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,171284,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0439-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007902.enc,007902,test,pycryptodome
none,not_encrypted,61951,0,not_encrypted,,0440-csv,csv,data/generated\not_encrypted\007903.enc,007903,train,pycryptodome
gzip,compressed_only,10087,0,compressed_only,,0440-csv,csv,data/generated\compressed_only\007904.enc,007904,train,pycryptodome
DES,block_padded_mode_like,61964,56,DES_like,CBC,0440-csv,csv,data/generated\DES_like\007905.enc,007905,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,61967,256,ChaCha20_Salsa20_like,,0440-csv,csv,data/generated\ChaCha20_Salsa20_like\007906.enc,007906,train,pycryptodome
XOR,weak_obfuscation_like,61951,128,XOR_like,REPEATING_KEY,0440-csv,csv,data/generated\XOR_like\007907.enc,007907,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,62228,256,hybrid_AES_RSA_like,CBC+OAEP,0440-csv,csv,data/generated\hybrid_AES_RSA_like\007908.enc,007908,train,pycryptodome
none,not_encrypted,88064,0,not_encrypted,,0440-doc,doc,data/generated\not_encrypted\007909.enc,007909,val,pycryptodome
gzip,compressed_only,35537,0,compressed_only,,0440-doc,doc,data/generated\compressed_only\007910.enc,007910,val,pycryptodome
RC2,block_padded_mode_like,88084,128,RC2_like,CBC,0440-doc,doc,data/generated\RC2_like\007911.enc,007911,val,pycryptodome
Salsa20,stream_or_counter_mode_like,88084,256,ChaCha20_Salsa20_like,,0440-doc,doc,data/generated\ChaCha20_Salsa20_like\007912.enc,007912,val,pycryptodome
XOR,weak_obfuscation_like,88064,128,XOR_like,REPEATING_KEY,0440-doc,doc,data/generated\XOR_like\007913.enc,007913,val,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,88336,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0440-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\007914.enc,007914,val,pycryptodome
none,not_encrypted,82432,0,not_encrypted,,0440-exe,exe,data/generated\not_encrypted\007915.enc,007915,val,pycryptodome
gzip,compressed_only,44112,0,compressed_only,,0440-exe,exe,data/generated\compressed_only\007916.enc,007916,val,pycryptodome
CAST5,block_padded_mode_like,82460,128,CAST5_like,CBC,0440-exe,exe,data/generated\CAST5_like\007917.enc,007917,val,pycryptodome
RC4,stream_or_counter_mode_like,82432,256,RC4_like,STREAM,0440-exe,exe,data/generated\RC4_like\007918.enc,007918,val,pycryptodome
XOR,weak_obfuscation_like,82432,128,XOR_like,REPEATING_KEY,0440-exe,exe,data/generated\XOR_like\007919.enc,007919,val,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,82708,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0440-exe,exe,data/generated\hybrid_Salsa20_RSA_like\007920.enc,007920,val,pycryptodome
none,not_encrypted,44226,0,not_encrypted,,0441-csv,csv,data/generated\not_encrypted\007921.enc,007921,train,pycryptodome
gzip,compressed_only,3752,0,compressed_only,,0441-csv,csv,data/generated\compressed_only\007922.enc,007922,train,pycryptodome
AES,block_padded_mode_like,44260,256,AES_like,CBC,0441-csv,csv,data/generated\AES_like\007923.enc,007923,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,44242,256,ChaCha20_Salsa20_like,,0441-csv,csv,data/generated\ChaCha20_Salsa20_like\007924.enc,007924,train,pycryptodome
XOR,weak_obfuscation_like,44226,128,XOR_like,REPEATING_KEY,0441-csv,csv,data/generated\XOR_like\007925.enc,007925,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,44516,256,hybrid_AES_RSA_like,CBC+OAEP,0441-csv,csv,data/generated\hybrid_AES_RSA_like\007926.enc,007926,train,pycryptodome
none,not_encrypted,137216,0,not_encrypted,,0441-doc,doc,data/generated\not_encrypted\007927.enc,007927,val,pycryptodome
